Timestamp,Calibration On,Ref Temperature,Raw T1,Calibrated T1,Polynomial Coeffs T1,Raw T2,Calibrated T2,Polynomial Coeffs T2,Raw T3,Calibrated T3,Polynomial Coeffs T3,Raw T4,Calibrated T4,Polynomial Coeffs T4,Raw T5,Calibrated T5,Polynomial Coeffs T5,Raw T6,Calibrated T6,Polynomial Coeffs T6
2024-04-17 10:17:36,No,N/A,59.864808399999994,N/A,N/A,60.355158486666674,N/A,N/A,67.2346344,N/A,N/A,65.32399241,N/A,N/A,61.28114700333333,N/A,N/A,60.92598215666667,N/A,N/A
2024-04-17 10:17:38,No,N/A,60.36665217,N/A,N/A,60.802928926666674,N/A,N/A,67.53490448000001,N/A,N/A,65.59290822666667,N/A,N/A,61.73548635,N/A,N/A,61.38847224,N/A,N/A
2024-04-17 10:17:39,No,N/A,60.83966954666666,N/A,N/A,61.24604797333334,N/A,N/A,67.81805165666667,N/A,N/A,65.85956573666665,N/A,N/A,62.16328811333333,N/A,N/A,61.84078725333333,N/A,N/A
2024-04-17 10:17:41,No,N/A,61.281649273333336,N/A,N/A,61.65538406333334,N/A,N/A,68.08615621,N/A,N/A,66.11492156999999,N/A,N/A,62.582088469999995,N/A,N/A,62.26631292,N/A,N/A
2024-04-17 10:17:42,No,N/A,61.70409520333334,N/A,N/A,62.06473795333333,N/A,N/A,68.34488423666667,N/A,N/A,66.38055928333334,N/A,N/A,62.98891067666667,N/A,N/A,62.661988576666666,N/A,N/A
2024-04-17 10:17:44,No,N/A,62.10604985333333,N/A,N/A,62.46680323333333,N/A,N/A,68.59593455,N/A,N/A,66.64088185666667,N/A,N/A,63.37303924333333,N/A,N/A,63.052579243333334,N/A,N/A
2024-04-17 10:17:46,No,N/A,62.50161743333334,N/A,N/A,62.860160826666664,N/A,N/A,68.85012817333333,N/A,N/A,66.90630086333333,N/A,N/A,63.73775355,N/A,N/A,63.415292103333336,N/A,N/A
2024-04-17 10:17:47,No,N/A,62.89614486666667,N/A,N/A,63.227675119999994,N/A,N/A,69.10197703,N/A,N/A,67.16072845333333,N/A,N/A,64.09658940666667,N/A,N/A,63.772866566666664,N/A,N/A
2024-04-17 10:17:49,No,N/A,63.27828979333333,N/A,N/A,63.563278200000006,N/A,N/A,69.34088134666666,N/A,N/A,67.40610249666666,N/A,N/A,64.45415497,N/A,N/A,64.12619272666667,N/A,N/A
2024-04-17 10:17:50,No,N/A,63.638718923333336,N/A,N/A,63.88526026333333,N/A,N/A,69.57126871666667,N/A,N/A,67.64398447666666,N/A,N/A,64.81079356,N/A,N/A,64.46744283,N/A,N/A
2024-04-17 10:17:52,No,N/A,63.9732577,N/A,N/A,64.19337463666666,N/A,N/A,69.79291534666667,N/A,N/A,67.87326304,N/A,N/A,65.15655008666666,N/A,N/A,64.79980214666666,N/A,N/A
2024-04-17 10:17:53,No,N/A,64.29669444,N/A,N/A,64.49903869666666,N/A,N/A,70.00731150333333,N/A,N/A,68.10883077000001,N/A,N/A,65.49089304666666,N/A,N/A,65.12535604,N/A,N/A
2024-04-17 10:17:55,No,N/A,64.60231018333333,N/A,N/A,64.81181589666666,N/A,N/A,70.20979817666667,N/A,N/A,68.34061940333333,N/A,N/A,65.80821482333333,N/A,N/A,65.45232645666667,N/A,N/A
2024-04-17 10:17:57,No,N/A,64.88775635,N/A,N/A,65.11299896333333,N/A,N/A,70.41685994333334,N/A,N/A,68.57557932666667,N/A,N/A,66.09843953333333,N/A,N/A,65.76614125666666,N/A,N/A
2024-04-17 10:17:58,No,N/A,65.17171987,N/A,N/A,65.38763428,N/A,N/A,70.62400055333332,N/A,N/A,68.80764770333333,N/A,N/A,66.37451935,N/A,N/A,66.06271107666667,N/A,N/A
2024-04-17 10:18:00,No,N/A,65.44893900666666,N/A,N/A,65.66170756,N/A,N/A,70.81479899,N/A,N/A,69.02866618,N/A,N/A,66.6461792,N/A,N/A,66.35829671333333,N/A,N/A
2024-04-17 10:18:01,No,N/A,65.72825114,N/A,N/A,65.97250112,N/A,N/A,71.01857757333333,N/A,N/A,69.27639770666667,N/A,N/A,66.93182118666667,N/A,N/A,66.65922800333334,N/A,N/A
2024-04-17 10:18:03,No,N/A,66.00480906333334,N/A,N/A,66.27641550333333,N/A,N/A,71.22352346000001,N/A,N/A,69.52711995333334,N/A,N/A,67.21087901,N/A,N/A,66.95353189999999,N/A,N/A
2024-04-17 10:18:04,No,N/A,66.27449798666667,N/A,N/A,66.57133484,N/A,N/A,71.42551676333333,N/A,N/A,69.7747701,N/A,N/A,67.48503621333333,N/A,N/A,67.23988850666667,N/A,N/A
2024-04-17 10:18:06,No,N/A,66.53783925666666,N/A,N/A,66.85823313333333,N/A,N/A,71.64072417999999,N/A,N/A,70.01723225666666,N/A,N/A,67.74942016666667,N/A,N/A,67.51957957,N/A,N/A
2024-04-17 10:18:08,No,N/A,66.79486592666667,N/A,N/A,67.12841034,N/A,N/A,71.84932708666666,N/A,N/A,70.25242106333333,N/A,N/A,68.00793456999999,N/A,N/A,67.78923289,N/A,N/A
2024-04-17 10:18:09,No,N/A,67.04536438,N/A,N/A,67.39107767666667,N/A,N/A,72.04422251333334,N/A,N/A,70.48007456333333,N/A,N/A,68.25906117666666,N/A,N/A,68.05273183000001,N/A,N/A
2024-04-17 10:18:11,No,N/A,67.28715514999999,N/A,N/A,67.63788096333333,N/A,N/A,72.23809814333335,N/A,N/A,70.71440887333334,N/A,N/A,68.49887339,N/A,N/A,68.30508931333334,N/A,N/A
2024-04-17 10:18:12,No,N/A,67.51545206666667,N/A,N/A,67.88358052666666,N/A,N/A,72.43475087666667,N/A,N/A,70.94512176333333,N/A,N/A,68.71901957,N/A,N/A,68.55601247333333,N/A,N/A
2024-04-17 10:18:14,No,N/A,67.73422241333333,N/A,N/A,68.13076019333334,N/A,N/A,72.63398743,N/A,N/A,71.18578338333333,N/A,N/A,68.92881520666667,N/A,N/A,68.80437724,N/A,N/A
2024-04-17 10:18:16,No,N/A,67.95342254666667,N/A,N/A,68.38083903,N/A,N/A,72.82398986999999,N/A,N/A,71.42356364,N/A,N/A,69.14612325,N/A,N/A,69.05374653999999,N/A,N/A
2024-04-17 10:18:17,No,N/A,68.17439778666666,N/A,N/A,68.61312103333333,N/A,N/A,73.00500742333332,N/A,N/A,71.65075937666666,N/A,N/A,69.36902872666667,N/A,N/A,69.29406229666667,N/A,N/A
2024-04-17 10:18:19,No,N/A,68.38292694,N/A,N/A,68.84431203333334,N/A,N/A,73.18244679666667,N/A,N/A,71.86769104333332,N/A,N/A,69.58457692333333,N/A,N/A,69.53495025666666,N/A,N/A
2024-04-17 10:18:20,No,N/A,68.59234619,N/A,N/A,69.07506561333334,N/A,N/A,73.35891978000001,N/A,N/A,72.07926940666665,N/A,N/A,69.79880523666667,N/A,N/A,69.77286783999999,N/A,N/A
2024-04-17 10:18:22,No,N/A,68.80500285,N/A,N/A,69.31638336333334,N/A,N/A,73.53458150333334,N/A,N/A,72.29174296000001,N/A,N/A,70.00921376333334,N/A,N/A,70.01019795333333,N/A,N/A
2024-04-17 10:18:23,No,N/A,69.00826263333333,N/A,N/A,69.53008779333334,N/A,N/A,73.69949086333334,N/A,N/A,72.49674479333333,N/A,N/A,70.20729827999999,N/A,N/A,70.23263549666666,N/A,N/A
2024-04-17 10:18:25,No,N/A,69.17623138666666,N/A,N/A,69.75070953333334,N/A,N/A,73.86099752000001,N/A,N/A,72.69312540666665,N/A,N/A,70.37629445666667,N/A,N/A,70.45140075666666,N/A,N/A
2024-04-17 10:18:27,No,N/A,69.35459137333334,N/A,N/A,69.95958709666668,N/A,N/A,74.0228068,N/A,N/A,72.86845143666666,N/A,N/A,70.55146280666666,N/A,N/A,70.66060384333333,N/A,N/A
2024-04-17 10:18:28,No,N/A,69.54589843666666,N/A,N/A,70.14630381333333,N/A,N/A,74.17503611000001,N/A,N/A,73.0557429,N/A,N/A,70.71000162666667,N/A,N/A,70.87108866333334,N/A,N/A
2024-04-17 10:18:30,No,N/A,69.71373494666666,N/A,N/A,70.34068552666666,N/A,N/A,74.36297607333333,N/A,N/A,73.27066803,N/A,N/A,70.85561879333333,N/A,N/A,71.08481597666666,N/A,N/A
2024-04-17 10:18:31,No,N/A,69.88760630333333,N/A,N/A,70.53940836333334,N/A,N/A,74.54951477333333,N/A,N/A,73.47645568666667,N/A,N/A,71.01026408,N/A,N/A,71.29633839666667,N/A,N/A
2024-04-17 10:18:33,No,N/A,70.06765238333334,N/A,N/A,70.73669688,N/A,N/A,74.72130584666667,N/A,N/A,73.69063313666668,N/A,N/A,71.16806284666667,N/A,N/A,71.50192769333333,N/A,N/A
2024-04-17 10:18:34,No,N/A,70.26087697333332,N/A,N/A,70.92660776999999,N/A,N/A,74.89751434666667,N/A,N/A,73.89633687333334,N/A,N/A,71.33373515,N/A,N/A,71.70562235666667,N/A,N/A
2024-04-17 10:18:36,No,N/A,70.45352935666666,N/A,N/A,71.10927327333333,N/A,N/A,75.06711069666666,N/A,N/A,74.09053548333333,N/A,N/A,71.48421986999999,N/A,N/A,71.90591176333334,N/A,N/A
2024-04-17 10:18:38,No,N/A,70.63331858333333,N/A,N/A,71.28703562333334,N/A,N/A,75.22237650666666,N/A,N/A,74.28389231333334,N/A,N/A,71.65829213333335,N/A,N/A,72.10127258333334,N/A,N/A
2024-04-17 10:18:39,No,N/A,70.80047098666667,N/A,N/A,71.47292836333334,N/A,N/A,75.39561462333334,N/A,N/A,74.46816253666667,N/A,N/A,71.83243306333334,N/A,N/A,72.29981486000001,N/A,N/A
2024-04-17 10:18:41,No,N/A,70.96788787666667,N/A,N/A,71.68085988333333,N/A,N/A,75.57258097333333,N/A,N/A,74.65264892666666,N/A,N/A,71.99544016333333,N/A,N/A,72.50995890333333,N/A,N/A
2024-04-17 10:18:42,No,N/A,71.12886810333333,N/A,N/A,71.88867696,N/A,N/A,75.73802185,N/A,N/A,74.84694926,N/A,N/A,72.15947977666666,N/A,N/A,72.71651967333334,N/A,N/A
2024-04-17 10:18:44,No,N/A,71.29322051999999,N/A,N/A,72.08640543666667,N/A,N/A,75.89088948666667,N/A,N/A,75.04917907666666,N/A,N/A,72.32843526333333,N/A,N/A,72.91653187666667,N/A,N/A
2024-04-17 10:18:45,No,N/A,71.46189625999999,N/A,N/A,72.27516683,N/A,N/A,76.03685252,N/A,N/A,75.24613189666667,N/A,N/A,72.50096639,N/A,N/A,73.11502075333333,N/A,N/A
2024-04-17 10:18:47,No,N/A,71.62860107666667,N/A,N/A,72.47025807666667,N/A,N/A,76.16975403,N/A,N/A,75.42450714,N/A,N/A,72.67441813,N/A,N/A,73.31327057,N/A,N/A
2024-04-17 10:18:49,No,N/A,71.79406738333334,N/A,N/A,72.66612498,N/A,N/A,76.29904938,N/A,N/A,75.59410858333332,N/A,N/A,72.83897653999999,N/A,N/A,73.50825754666667,N/A,N/A
2024-04-17 10:18:50,No,N/A,71.95345815,N/A,N/A,72.85359192,N/A,N/A,76.43439483666667,N/A,N/A,75.76486714666667,N/A,N/A,73.00062561,N/A,N/A,73.69932301666667,N/A,N/A
2024-04-17 10:18:52,No,N/A,72.11677297,N/A,N/A,73.03780365,N/A,N/A,76.56433868666667,N/A,N/A,75.92952982666667,N/A,N/A,73.17914835666666,N/A,N/A,73.89032999666667,N/A,N/A
2024-04-17 10:18:53,No,N/A,72.28390248666666,N/A,N/A,73.23309071999999,N/A,N/A,76.68542735,N/A,N/A,76.08580525666667,N/A,N/A,73.38078308,N/A,N/A,74.07913716666667,N/A,N/A
2024-04-17 10:18:55,No,N/A,72.46069335666665,N/A,N/A,73.43419392999999,N/A,N/A,76.81069183333334,N/A,N/A,76.25443776333333,N/A,N/A,73.58366902666667,N/A,N/A,74.26339721666666,N/A,N/A
2024-04-17 10:18:56,No,N/A,72.63790639,N/A,N/A,73.6243693,N/A,N/A,76.95249684333332,N/A,N/A,76.43219248333332,N/A,N/A,73.76969146666666,N/A,N/A,74.43568674666666,N/A,N/A
2024-04-17 10:18:58,No,N/A,72.80003357,N/A,N/A,73.81526184333333,N/A,N/A,77.09291839666668,N/A,N/A,76.59799448666666,N/A,N/A,73.94096883,N/A,N/A,74.61256917666667,N/A,N/A
2024-04-17 10:19:00,No,N/A,72.95901489333335,N/A,N/A,73.99889882333333,N/A,N/A,77.22927348,N/A,N/A,76.77858225666667,N/A,N/A,74.1007665,N/A,N/A,74.79529571333332,N/A,N/A
2024-04-17 10:19:01,No,N/A,73.11443583333333,N/A,N/A,74.18643188333333,N/A,N/A,77.36661783666666,N/A,N/A,76.98109182,N/A,N/A,74.26499684666668,N/A,N/A,74.98179626666666,N/A,N/A
2024-04-17 10:19:03,No,N/A,73.27184041333334,N/A,N/A,74.38464864000001,N/A,N/A,77.51473236,N/A,N/A,77.18490854666666,N/A,N/A,74.41775512666668,N/A,N/A,75.16553497333332,N/A,N/A
2024-04-17 10:19:04,No,N/A,73.43015797999999,N/A,N/A,74.57073211666666,N/A,N/A,77.65976969666666,N/A,N/A,77.37838744999999,N/A,N/A,74.57463836666666,N/A,N/A,75.34202067,N/A,N/A
2024-04-17 10:19:06,No,N/A,73.58695983666667,N/A,N/A,74.76271820333334,N/A,N/A,77.80169932000001,N/A,N/A,77.56025441666667,N/A,N/A,74.73304748666668,N/A,N/A,75.52273305333334,N/A,N/A
2024-04-17 10:19:07,No,N/A,73.74512736,N/A,N/A,74.94373067333333,N/A,N/A,77.93894449999999,N/A,N/A,77.73917134666668,N/A,N/A,74.89202372,N/A,N/A,75.69606781,N/A,N/A
2024-04-17 10:19:09,No,N/A,73.89434051666667,N/A,N/A,75.11137136,N/A,N/A,78.07734171333333,N/A,N/A,77.90663909999999,N/A,N/A,75.04603068,N/A,N/A,75.86423492333334,N/A,N/A
2024-04-17 10:19:11,No,N/A,74.04627228,N/A,N/A,75.27683766666667,N/A,N/A,78.20594787666666,N/A,N/A,78.06094360666667,N/A,N/A,75.20081583666666,N/A,N/A,76.03179677333334,N/A,N/A
